"Date","Time","CO.GT.","PT08.S1.CO.","C6H6.GT.","PT08.S2.NMHC.","NOx.GT.","PT08.S3.NOx.","NO2.GT.","PT08.S4.NO2.","PT08.S5.O3.","T","RH","AH","NOx2","C6H6_2","NOx_RH","NOx_T","PAN_proxy","HONO_proxy","SAPRC_proxy"
"2004-05-30","11.00.00",0.3,833,3.8,697,54,1361,64,1294,496,27.5,22.8,0.8249,2916,14.44,1231.2,1485,60.865312,86.865052,61.847896
"2004-05-30","12.00.00",0.3,832,4.2,719,52,1318,59,1299,502,28.7,20.7,0.8024,2704,17.64,1076.4,1492.4,60.847732,87.04814,62.123176
"2004-05-30","13.00.00",0.1,771,2.6,626,34,1502,41,1210,430,29.1,19.6,0.7771,1156,6.76,666.4,989.4,53.019888,83.59802,53.961384
"2004-05-30","14.00.00",0.1,783,2.8,637,41,1498,46,1215,439,29.8,18.4,0.7595,1681,7.84,754.4,1221.8,54.896407,85.446196,55.249056
"2004-05-30","15.00.00",0.2,815,4.2,723,41,1378,46,1256,471,32,15,0.7028,1681,17.64,615,1312,57.075747,86.27688,58.400276
"2004-05-30","16.00.00",0.6,912,6.2,819,65,1224,77,1368,589,30.3,17,0.7232,4225,38.44,1105,1969.5,67.641867,91.25123,69.514096
"2004-05-30","17.00.00",0.5,894,5.2,774,65,1239,83,1339,598,31.7,16.2,0.745,4225,27.04,1053,2060.5,66.488247,90.94185,67.294636
"2004-05-30","18.00.00",0.9,963,7.7,885,84,1102,90,1447,695,29.2,19.6,0.7817,7056,59.29,1646.4,2452.8,75.783267,94.356656,77.950161
"2004-05-30","19.00.00",1.1,990,8.8,930,89,1045,95,1506,739,27.4,23.8,0.858,7921,77.44,2118.2,2438.6,79.109287,93.732916,82.228896
"2004-05-30","20.00.00",1.3,1025,10.1,980,114,986,113,1591,891,25,26.9,0.8408,12996,102.01,3066.6,2850,89.171263,98.452036,92.438409
"2004-05-30","21.00.00",1.5,997,9.8,971,127,993,128,1573,930,23.6,30.1,0.8663,16129,96.04,3822.7,2997.2,92.794827,99.80548,95.468036
"2004-05-30","22.00.00",1.2,976,8.4,916,117,1044,117,1515,880,22.3,33.6,0.8913,13689,70.56,3931.2,2609.1,88.884863,96.060966,91.565204
"2004-05-30","23.00.00",0.4,878,5.4,784,46,1181,64,1407,610,21.4,36.9,0.9271,2116,29.16,1697.4,984.4,65.026808,80.05978,70.306644
"2004-05-31","00.00.00",0.2,836,4.3,728,16,1213,28,1353,518,20.6,39.9,0.9597,256,18.49,638.4,329.6,55.146427,72.831548,62.048241
"2004-05-31","01.00.00",0.3,855,4.8,751,27,1107,46,1418,664,19.7,43.2,0.9812,729,23.04,1166.4,531.9,61.834927,73.59787,69.195036
"2004-05-31","02.00.00",0.4,759,2.1,588,4,1323,8,1286,515,19.7,42.4,0.9636,16,4.41,169.6,78.8,49.582283,69.601168,55.812469
"2004-05-31","03.00.00",0.4,738,1.4,539,30,1421,40,1257,477,18.9,45,0.9703,900,1.96,1350,567,53.529128,73.56038,56.371664
"2004-05-31","04.00.00",0.3,736,1.3,528,19,1451,32,1254,477,18.7,45.4,0.9694,361,1.69,862.6,355.3,50.994162,71.352258,54.864821
"2004-05-31","05.00.00",0.4,765,2.3,609,48,1304,57,1319,581,16.4,52.4,0.9709,2304,5.29,2515.2,787.2,61.774427,73.90808,65.076961
"2004-05-31","06.00.00",0.5,909,6.5,834,82,1031,60,1527,763,16.6,52.1,0.9785,6724,42.25,4272.2,1361.2,78.416855,80.12906,83.386225
"2004-05-31","07.00.00",1.6,1108,14.2,1123,167,804,83,1801,1111,17.4,50.9,1.0017,27889,201.64,8500.3,2905.8,107.806307,95.84522,111.769676
"2004-05-31","08.00.00",3.6,1252,22.7,1369,248,681,129,2120,1390,19.3,46,1.0185,61504,515.29,11408,4786.4,125.907827,113.498536,125.675261
"2004-05-31","09.00.00",2.2,1175,16.3,1188,213,790,137,1901,1251,20.9,43.6,1.0683,45369,265.69,9286.8,4451.7,118.990322,107.691546,120.336821
"2004-05-31","10.00.00",1.6,1111,14.1,1120,161,839,121,1790,1141,25.6,33.3,1.0773,25921,198.81,5361.3,4121.6,105.706178,102.611912,108.274729
"2004-05-31","11.00.00",1.4,1044,12.6,1069,144,889,123,1683,942,28.9,26,1.0188,20736,158.76,3744,4161.6,96.673588,102.486904,98.026784
"2004-05-31","12.00.00",1.4,1018,13.1,1088,127,909,120,1677,795,30.3,22.8,0.9695,16129,171.61,2895.6,3848.1,89.695178,100.41885,91.237149
"2004-05-31","13.00.00",1.5,1060,14.2,1122,116,863,119,1721,836,30.9,24.4,1.0724,13456,201.64,2830.4,3584.4,88.574772,96.54096,91.368176
"2004-05-31","14.00.00",1.3,1071,13.8,1110,124,864,121,1733,847,30.5,26.2,1.1278,15376,190.44,3248.8,3782,90.451612,97.095928,92.687296
"2004-05-31","15.00.00",1.2,1006,12.1,1054,115,921,111,1636,769,30.7,23.4,1.015,13225,146.41,2691,3530.5,86.284138,97.21333,88.188269
"2004-05-31","16.00.00",1.8,1104,15.7,1171,150,827,128,1803,968,28.1,29.8,1.1132,22500,246.49,4470,4215,99.064207,101.2839,101.013941
"2004-05-31","17.00.00",3,1196,21.4,1336,221,739,159,1971,1157,26.9,32.2,1.1267,48841,457.96,7116.2,5944.9,115.039123,114.226898,113.409064
"2004-05-31","18.00.00",3.5,1243,25,1429,227,687,161,2093,1367,26,34.6,1.1485,51529,625,7854.2,5902,118.174555,113.977112,116.3365
"2004-05-31","19.00.00",2.4,1124,16.6,1199,156,794,116,1858,1101,24.5,37.7,1.1454,24336,275.56,5881.2,3822,104.042828,98.916932,107.331104
"2004-05-31","20.00.00",1.1,1020,10.7,1003,97,904,96,1716,916,21.7,46.9,1.2044,9409,114.49,4549.3,2104.9,87.321362,83.096874,93.212341
"2004-05-31","21.00.00",0.8,1035,7.5,878,78,977,69,1694,825,19.3,68.8,1.519,6084,56.25,5366.4,1505.4,79.454455,66.75746,85.203725
"2004-05-31","22.00.00",0.4,986,5.3,781,60,1063,58,1633,693,17.6,81.6,1.6296,3600,28.09,4896,1056,70.651587,57.2488,75.980881
"2004-05-31","23.00.00",0.6,1017,6.5,834,61,986,59,1676,734,17.8,80.3,1.6212,3721,42.25,4898.3,1085.8,73.07457,58.0631,79.443625
"2004-06-01","00.00.00",0.3,922,4.7,750,46,1085,45,1585,685,18.6,75.7,1.6074,2116,22.09,3482.2,855.6,66.567207,58.556036,72.407481
"2004-06-01","01.00.00",0.6,830,2.9,644,17,1235,23,1487,524,19.6,68.4,1.5443,289,8.41,1162.8,333.2,53.866218,58.281416,59.651369
"2004-06-01","02.00.00",0.5,805,2,583,18,1339,26,1494,527,18,76.4,1.5608,324,4,1375.2,324,53.17978,54.881952,58.3676
"2004-06-01","03.00.00",0.4,760,1.1,505,81,1527,58,1413,452,17.3,77.2,1.5104,6561,1.21,6253.2,1401.3,63.663698,62.840874,61.702789
"2004-06-01","04.00.00",0.3,783,1.3,529,16,1437,24,1435,466,16.5,82.3,1.5318,256,1.69,1316.8,264,50.512787,52.181588,55.146421
"2004-06-01","05.00.00",0.1,854,2.4,613,39,1272,41,1515,565,16.8,81.3,1.5452,1521,5.76,3170.7,655.2,59.515863,55.35368,63.577384
"2004-06-01","06.00.00",0.3,985,6.1,816,107,987,65,1677,799,17.3,78.6,1.5412,11449,37.21,8410.2,1851.1,83.853858,65.163486,86.476189
"2004-06-01","07.00.00",1.4,1225,12.5,1067,190,760,94,1922,1102,16.9,80.9,1.5472,36100,156.25,15371,3211,111.610175,73.8632,113.643925
"2004-06-01","08.00.00",2.7,1313,19.5,1283,236,671,100,2180,1299,17.1,79.8,1.542,55696,380.25,18832.8,4035.6,124.113995,80.325112,125.267925
"2004-06-01","09.00.00",2.3,1199,15.2,1156,227,758,103,1958,1272,18.5,70.3,1.4826,51529,231.04,15958.1,4199.5,122.516127,86.984006,123.637836
"2004-06-01","10.00.00",1.8,1182,12,1051,211,829,89,1870,1206,19.6,66.7,1.5023,44521,144,14073.7,4135.6,117.203095,87.069576,117.7578
"2004-06-01","11.00.00",1.6,1173,12.4,1063,201,814,86,1905,1218,20.4,63.1,1.4969,40401,153.76,12683.1,4100.4,115.654063,88.171792,116.837784
"2004-06-01","12.00.00",1.9,1259,15.9,1178,191,722,89,2060,1367,21.6,61.8,1.5775,36481,252.81,11803.8,4125.6,117.622378,86.765872,120.838329
"2004-06-01","13.00.00",2.5,1263,15.7,1171,192,759,88,2029,1290,24,49.3,1.4509,36864,246.49,9465.6,4608,115.497787,95.901796,117.572241
"2004-06-01","14.00.00",1.6,1156,13.5,1100,143,800,73,1884,1175,25.7,43.8,1.4262,20449,182.25,6263.4,3675.1,102.91013,90.684318,106.816925
"2004-06-01","15.00.00",1.5,1167,12.4,1065,148,808,78,1886,1139,24.6,47.5,1.4487,21904,153.76,7030,3640.8,102.942648,89.462732,106.194184
"2004-06-01","16.00.00",2.5,1278,17.1,1213,183,733,95,2041,1293,24.8,47.4,1.4628,33489,292.41,8674.2,4538.4,113.587218,95.345968,116.166369
"2004-06-01","17.00.00",3.6,1342,22,1351,216,657,109,2201,1419,23.7,50.5,1.4636,46656,484,10908,5119.2,120.60712,99.101548,121.4925
"2004-06-01","18.00.00",3.5,1353,19.9,1292,184,683,95,2178,1326,23,53.8,1.4968,33856,396.01,9899.2,4232,113.968163,91.494712,116.922009
"2004-06-01","19.00.00",4.8,1501,27.9,1501,248,588,101,2486,1517,21.5,65.8,1.6688,61504,778.41,16318.4,5332,122.774243,91.330544,120.068669
"2004-06-01","20.00.00",3.7,1355,19.7,1289,221,678,88,2158,1391,21,66.9,1.6436,48841,388.09,14784.9,4641,122.767882,86.964844,124.363681
"2004-06-01","21.00.00",2.1,1230,15.7,1169,159,737,77,2020,1275,20.6,68.1,1.6329,25281,246.49,10827.9,3275.4,109.618802,77.6305,114.635441
"2004-06-01","22.00.00",1.6,1148,12,1048,136,822,75,1883,1168,20.5,66.9,1.5914,18496,144,9098.4,2788,101.97452,75.454684,107.1441
"2004-06-01","23.00.00",2.2,1171,13.1,1088,168,822,81,1889,1132,20.2,65.2,1.5251,28224,171.61,10953.6,3393.6,107.711003,81.6512,110.782449
"2004-06-02","00.00.00",0.8,1021,9.2,949,95,927,57,1764,977,19.5,68,1.5269,9025,84.64,6460,1852.5,87.890527,69.56345,94.107076
"2004-06-02","01.00.00",1.2,964,7.5,877,70,958,49,1692,942,19.9,66.4,1.5203,4900,56.25,4648,1393,80.442175,66.8199,87.479925
"2004-06-02","02.00.00",0.8,887,4.9,758,43,1094,38,1622,804,19.1,69,1.5043,1849,24.01,2967,821.3,68.888498,61.839722,75.798909
"2004-06-02","03.00.00",0.8,885,5.2,773,75,1051,66,1641,805,18.5,70.7,1.4962,5625,27.04,5302.5,1387.5,76.184247,65.58335,80.562236
"2004-06-02","04.00.00",0.6,830,3.2,662,30,1217,31,1556,704,18.9,67.8,1.4689,900,10.24,2034,567,61.566532,60.78782,67.636916
"2004-06-02","05.00.00",0.5,792,2.4,611,22,1280,23,1529,657,20,63.7,1.4742,484,5.76,1401.4,440,57.342948,61.348444,62.862784
"2004-06-02","06.00.00",0.7,813,2.8,639,25,1267,22,1538,655,19.8,64.7,1.4769,625,7.84,1617.5,495,58.568087,61.3417,64.223056
"2004-06-02","07.00.00",0.8,890,3.9,703,48,1145,33,1601,751,19.7,65.3,1.4843,2304,15.21,3134.4,945.6,67.353283,64.425548,72.447189
"2004-06-02","08.00.00",1.1,984,6.9,854,73,964,43,1751,885,20.8,62,1.5002,5329,47.61,4526,1518.4,78.982978,69.560096,84.773049
"2004-06-02","09.00.00",1.4,1043,8.5,920,95,925,53,1777,955,22.2,56.6,1.4973,9025,72.25,5377,2109,86.30765,75.69098,91.335425
"2004-06-02","10.00.00",1.6,1054,8.9,936,86,915,54,1791,962,24.3,49,1.4724,7396,79.21,4214,2089.8,84.496423,78.064932,90.059989
"2004-06-02","11.00.00",1.7,1063,8.8,930,102,925,62,1749,957,25,46.5,1.4492,10404,77.44,4743,2550,87.446772,82.05378,91.405096
"2004-06-02","12.00.00",1.4,978,7.4,873,80,1003,53,1669,788,28.9,34.8,1.3603,6400,54.76,2784,2312,76.962468,83.61212,79.927184
"2004-06-02","13.00.00",1.1,887,4.7,748,36,1141,34,1560,596,29.6,33.4,1.3581,1296,22.09,1202.4,1065.6,60.063107,75.875928,63.654481
"2004-06-02","14.00.00",1,887,4.8,754,32,1164,30,1523,560,30.9,30.7,1.3493,1024,23.04,982.4,988.8,58.191352,76.000356,61.718436
"2004-06-02","15.00.00",1.3,977,6.8,850,46,1035,37,1645,701,31.8,31,1.4286,2116,46.24,1426,1462.8,66.548452,77.991872,70.946616
"2004-06-02","16.00.00",1.4,1043,8.9,934,61,929,47,1707,811,31.4,31.2,1.4127,3721,79.21,1903.2,1915.4,74.229298,80.893988,79.359689
"2004-06-02","17.00.00",1.3,1010,8.1,902,59,966,44,1676,724,28.9,35.7,1.3985,3481,65.61,2106.3,1705.1,71.620418,79.150502,76.518949
"2004-06-02","18.00.00",2.1,1094,10.5,996,76,876,53,1807,864,27.2,42.5,1.5135,5776,110.25,3230,2067.2,80.521395,78.867588,86.475625
"2004-06-02","19.00.00",2.6,1223,14.8,1142,145,778,88,1965,1084,26.2,46.4,1.5573,21025,219.04,6728,3799,101.219647,88.57934,104.579936
"2004-06-02","20.00.00",2,1109,11.8,1042,140,834,95,1888,998,24.5,51,1.5454,19600,139.24,7140,3430,97.825732,85.4286,100.603216
"2004-06-02","21.00.00",1.7,1026,8.7,927,102,915,82,1781,878,22.8,56.1,1.5353,10404,75.69,5722.2,2325.6,85.936447,76.746236,89.877121
"2004-06-02","22.00.00",1.5,1036,8.7,928,89,914,59,1787,909,21.9,60.9,1.5799,7921,75.69,5420.1,1949.1,84.191762,72.00931,89.632821
"2004-06-02","23.00.00",1.3,963,6.9,853,62,995,43,1732,789,21.7,61,1.5617,3844,47.61,3782,1345.4,74.197303,68.014636,80.163349
"2004-06-03","00.00.00",1.3,996,7.3,868,69,957,51,1741,857,20.8,64.8,1.568,4761,53.29,4471.2,1435.2,77.847842,67.16736,84.096961
"2004-06-03","01.00.00",1.4,999,6.9,853,63,951,49,1756,885,20.3,70.9,1.6699,3969,47.61,4466.7,1278.9,76.976778,62.760138,83.784549
"2004-06-03","02.00.00",1,893,4.6,741,31,1056,36,1664,743,18.9,79,1.704,961,21.16,2449,585.9,64.513083,54.633926,71.993944
"2004-06-03","03.00.00",0.4,730,1.3,530,68,1517,61,1362,445,18.1,64.6,1.3276,4624,1.69,4392.8,1230.8,60.931147,68.74132,60.099621
"2004-06-03","04.00.00",0.3,753,1.7,562,17,1420,24,1414,454,18.6,64.5,1.3655,289,2.89,1096.5,316.2,50.645682,60.826588,55.024201
"2004-06-03","05.00.00",0.5,825,3.2,663,61,1203,58,1504,610,17.6,67.4,1.346,3721,10.24,4111.4,1073.6,66.270727,66.219888,69.143816
"2004-06-03","06.00.00",1.4,1012,10.1,982,184,882,73,1796,1024,17.6,67.6,1.3479,33856,102.01,12438.4,3238.4,107.391163,84.1516,108.176609
"2004-06-03","07.00.00",3.1,1221,19.9,1293,248,688,74,2144,1316,19,61.7,1.3393,61504,396.01,15301.6,4712,126.035123,98.030916,126.138009
"2004-06-03","08.00.00",3.4,1215,20.2,1303,220,694,97,2180,1358,20,57.4,1.3268,48400,408.04,12628,4400,121.754572,96.79228,123.360636
"2004-06-03","09.00.00",3.7,1234,20.8,1318,243,714,108,2108,2202,22.6,45.9,1.2418,59049,432.64,11153.7,5491.8,145.035207,109.299324,149.850976
"2004-06-03","10.00.00",2.5,1138,15.1,1152,164,798,93,1877,1947,27.3,34.3,1.2284,26896,228.01,5625.2,4477.2,125.211763,100.96638,132.347909
"2004-06-03","11.00.00",2.2,987,10.9,1009,154,914,109,1697,1227,27.4,31,1.1184,23716,118.81,4774,4219.6,104.997903,101.661024,107.106329
"2004-06-03","12.00.00",2.1,980,11.1,1019,146,921,104,1720,950,26.2,33.6,1.1244,21316,123.21,4905.6,3825.2,97.198623,98.947784,98.544889
"2004-06-03","13.00.00",2.2,966,12.1,1054,140,885,106,1742,917,26.8,32.4,1.1263,19600,146.41,4536,3752,95.549963,98.25944,97.380969
"2004-06-03","14.00.00",1.4,905,8.6,923,109,1025,84,1582,707,28.7,27.7,1.071,11881,73.96,3019.3,3128.3,82.019123,94.26331,82.846064
"2004-06-03","15.00.00",1.4,903,9.7,968,113,992,111,1565,740,28.7,25,0.9684,12769,94.09,2825,3243.1,84.382042,97.036574,85.699981
"2004-06-03","16.00.00",2.2,914,11,1014,127,988,117,1597,775,29.1,22.3,0.8811,16129,121,2832.1,3695.7,88.668555,101.679194,89.6196
"2004-06-03","17.00.00",2.4,1050,16.6,1199,172,849,127,1781,1035,29,24.5,0.9655,29584,275.56,4214,4988,104.611988,109.38546,105.293604
"2004-06-03","18.00.00",2.7,1043,14.7,1139,172,876,140,1756,1001,27.2,28.3,1.0016,29584,216.09,4867.6,4678.4,104.210867,107.677132,104.888281
"2004-06-03","19.00.00",3.3,1125,19.5,1283,172,792,138,1899,1101,25.3,30,0.952,29584,380.25,5160,4351.6,106.086955,107.838064,107.951325
"2004-06-03","20.00.00",2.9,1058,14.5,1134,149,855,127,1797,1034,24.1,34.8,1.0333,22201,210.25,5185.2,3590.9,101.20397,100.225178,104.411925
"2004-06-03","21.00.00",1.9,951,7.8,892,181,1015,105,1611,786,23,43.1,1.1993,32761,60.84,7801.1,4163,98.413107,100.299876,95.314156
"2004-06-03","22.00.00",1.7,944,7.8,891,130,1016,97,1593,844,22.1,43.9,1.1521,16900,60.84,5707,2873,90.165712,90.99784,91.281856
"2004-06-03","23.00.00",1.5,959,7.8,892,111,996,97,1616,866,21,48.1,1.178,12321,60.84,5339.1,2331,87.117307,85.218076,90.130156
"2004-06-04","00.00.00",1.3,974,8.5,919,98,976,91,1638,909,20.6,49.2,1.1754,9604,72.25,4821.6,2018.8,86.150255,82.397688,91.027225
"2004-06-04","01.00.00",1,880,5.7,799,71,1097,68,1533,724,21.2,47.6,1.1799,5041,32.49,3379.6,1505.2,73.428802,78.292024,77.409041
"2004-06-04","02.00.00",0.6,853,4.5,740,39,1146,55,1526,715,21,50.1,1.2338,1521,20.25,1953.9,819,65.04237,71.229404,70.984225
"2004-06-04","03.00.00",0.8,912,5.6,795,65,1042,64,1564,827,20.1,53.1,1.2342,4225,31.36,3451.5,1306.5,74.729023,74.38585,80.072524
"2004-06-04","04.00.00",0.8,863,4.6,745,37,1098,55,1496,786,19,54,1.1745,1369,21.16,1998,703,66.823443,69.6667,73.965644
"2004-06-04","05.00.00",0.4,729,1.2,520,30,1570,29,1318,445,19.2,51.1,1.124,900,1.44,1533,576,52.391892,69.99442,54.748096
"2004-06-04","06.00.00",0.7,830,3.4,674,62,1246,62,1459,607,19.2,53.1,1.1662,3844,11.56,3292.2,1190.4,66.358688,74.392228,68.925404
"2004-06-04","07.00.00",1.9,1198,17,1209,172,779,92,2058,1213,20.6,49,1.1748,29584,289,8428,3543.2,110.48458,95.662408,114.3113
"2004-06-04","08.00.00",1.9,971,10,977,146,921,86,1667,910,21.8,41.9,1.077,21316,100,6117.4,3182.8,96.53622,95.771116,98.1886
"2004-06-04","09.00.00",0.8,885,6,812,111,1100,68,1495,675,22.8,37.6,1.0315,12321,36,4173.6,2530.8,80.495495,91.584088,80.623
"2004-06-04","10.00.00",0.9,862,5.7,798,67,1148,66,1456,582,24.8,31.3,0.9646,4489,32.49,2097.1,1661.6,68.479962,85.82608,71.070241
"2004-06-04","11.00.00",1.4,892,6.9,853,146,1080,96,1509,666,26,29.4,0.976,21316,47.61,4292.4,3796,87.466743,102.450744,84.732449
"2004-06-04","12.00.00",1.3,933,9.5,960,111,994,91,1577,726,27,27.8,0.9731,12321,90.25,3085.8,2997,83.85917,95.774148,85.556225
"2004-06-04","13.00.00",1.8,975,11.1,1017,146,930,96,1668,801,27,29.3,1.0277,21316,123.21,4277.8,3942,93.490823,101.749268,93.720489
"2004-06-04","14.00.00",1.4,927,8.1,905,111,1016,73,1554,711,27,29.6,1.0419,12321,65.61,3285.6,2997,82.466618,94.468356,83.262649
"2004-06-04","15.00.00",1.4,993,10.2,985,111,950,84,1680,790,25.8,32.6,1.072,12321,104.04,3618.6,2863.8,86.060667,93.126108,88.798636
"2004-06-04","16.00.00",2.7,1053,13.3,1093,146,873,97,1749,924,26.2,32.6,1.0892,21316,176.89,4759.6,3825.2,97.373847,99.744624,99.329001
"2004-06-04","17.00.00",3.6,1116,16.6,1198,146,811,104,1863,1045,28.3,27.5,1.0418,21316,275.56,4015,4131.8,100.009528,102.168072,102.757704
"2004-06-04","18.00.00",3.3,1097,16.9,1206,154,813,108,1867,1088,26.5,29.7,1.0123,23716,285.61,4573.8,4081,102.900743,103.438888,105.783149
"2004-06-04","19.00.00",3.6,1116,17.5,1226,172,792,125,1938,1038,25.7,31.8,1.0317,29584,306.25,5469.6,4420.4,105.188555,105.970232,106.707525
"2004-06-04","20.00.00",2.9,1057,13.1,1087,146,871,125,1769,981,24.4,35.2,1.0632,21316,171.61,5139.2,3562.4,99.044143,99.078928,101.729849
"2004-06-04","21.00.00",1.9,973,9.2,949,113,987,95,1615,820,23.5,36.9,1.0518,12769,84.64,4169.7,2655.5,87.002807,91.995182,89.803076
"2004-06-04","22.00.00",2,1016,10,977,130,951,101,1652,948,22.4,41,1.1006,16900,100,5330,2912,94.1831,92.99148,97.1268
"2004-06-04","23.00.00",2.9,1120,13.1,1088,146,849,104,1785,1067,21.7,44.7,1.1451,21316,171.61,6526.2,3168.2,101.636343,93.61808,105.505949
"2004-06-05","00.00.00",2.7,1076,12.9,1080,146,846,100,1787,1070,21.1,48.1,1.1864,21316,166.41,7022.6,3080.6,101.774583,91.37752,105.748069
"2004-06-05","01.00.00",1.5,937,7.8,890,58,970,74,1625,877,20.7,50,1.203,3364,60.84,2900,1200.6,76.455192,74.769124,84.180056
"2004-06-05","02.00.00",1.6,980,9.2,948,111,888,71,1702,1028,19.8,53.1,1.2093,12321,84.64,5894.1,2197.8,92.297647,82.424948,97.440176
"2004-06-05","03.00.00",1.3,937,6.9,853,126,962,74,1604,969,19.8,53.6,1.2214,15876,47.61,6753.6,2494.8,92.001743,84.611448,94.149049
"2004-06-05","04.00.00",0.7,852,4.5,739,37,1095,63,1525,837,19.6,54.8,1.236,1369,20.25,2027.6,725.2,67.79473,68.899304,75.022425
"2004-06-05","05.00.00",0.7,858,4.9,757,57,1066,71,1542,904,19.3,57.3,1.265,3249,24.01,3266.1,1100.1,74.231098,70.88961,80.404309
"2004-06-05","06.00.00",1.2,963,7.9,894,131,942,91,1702,1065,19.7,58.4,1.3254,17161,62.41,7650.4,2580.7,96.192458,81.857662,99.244669
"2004-06-05","07.00.00",1.5,966,7.4,874,171,969,95,1682,999,19.8,59.4,1.3554,29241,54.76,10157.4,3385.8,101.899163,87.341636,101.299484
"2004-06-05","08.00.00",1.5,983,8,901,187,954,96,1691,986,20.9,54.8,1.3387,34969,64,10247.6,3908.3,104.883455,92.951478,103.2659
"2004-06-05","09.00.00",1.6,990,7.6,881,133,985,81,1685,874,22.4,47.9,1.2817,17689,57.76,6370.7,2979.2,91.238823,88.24404,92.109384
"2004-06-05","10.00.00",1.1,891,5.3,780,87,1110,68,1543,689,24.1,41.3,1.2202,7569,28.09,3593.1,2096.7,74.901642,83.569294,76.248381
"2004-06-05","11.00.00",1.1,883,5.3,778,61,1130,57,1545,608,25.9,36.9,1.2133,3721,28.09,2250.9,1579.9,67.164282,80.48671,69.874981
"2004-06-05","12.00.00",1.4,914,8,900,86,1010,68,1596,706,30.7,26,1.1287,7396,64,2236,2640.2,76.41002,89.522268,78.3035
"2004-06-05","13.00.00",1.4,896,8.4,917,83,1017,72,1577,704,30.3,25.2,1.0652,6889,70.56,2091.6,2514.9,76.144063,89.709082,78.627204
"2004-06-05","14.00.00",1,841,6,811,61,1135,62,1463,609,30.1,25.4,1.0641,3721,36,1549.4,1836.1,67.103095,85.253618,69.3591
"2004-06-05","15.00.00",1.3,926,7.3,868,80,1048,75,1599,687,27.6,35.1,1.2764,6400,53.29,2808,2208,74.731147,84.2179,77.315561
"2004-06-05","16.00.00",1.9,1133,10.2,984,110,838,92,1897,976,26.6,47.6,1.6315,12100,104.04,5236,2926,90.124072,81.523,93.903236
"2004-06-05","17.00.00",1.7,1042,9,939,108,917,89,1744,860,30.4,31.3,1.3331,11664,81,3380.4,3283.2,85.41078,90.303812,87.0887
"2004-06-05","18.00.00",2.3,1124,14,1118,134,793,105,1915,1021,27.8,35,1.282,17956,196,4690,3725.2,97.15162,94.323808,100.395
"2004-06-05","19.00.00",2.4,1157,16.1,1183,133,738,111,1970,1079,26.6,37.9,1.2994,17689,259.21,5040.7,3537.8,98.668658,92.800684,102.972089
"2004-06-05","20.00.00",1.8,989,8.2,906,118,954,102,1681,826,23.4,44.4,1.2646,13924,67.24,5239.2,2761.2,87.418712,87.49308,89.297716
"2004-06-05","21.00.00",0.6,841,3.8,699,17,1123,30,1508,558,23,51.1,1.4175,289,14.44,868.7,391,55.200747,65.937092,61.224396
"2004-06-05","22.00.00",0.8,916,5.6,791,26,1007,43,1588,679,22.1,53.5,1.4087,676,31.36,1391,574.6,62.400268,66.554144,70.027524
"2004-06-05","23.00.00",1.7,1008,8,900,55,907,67,1681,850,21.6,53.6,1.3674,3025,64,2948,1188,75.159375,71.542,82.9038
"2004-06-06","00.00.00",1.1,895,5.6,792,39,975,58,1574,733,21.9,52.7,1.365,1521,31.36,2055.3,854.1,66.562143,69.259002,73.309124
"2004-06-06","01.00.00",0.6,810,3.8,702,15,1093,24,1529,612,21.3,54.9,1.3707,225,14.44,823.5,319.5,56.386067,64.37039,63.355496
"2004-06-06","02.00.00",1.1,968,6.6,840,47,891,58,1727,788,17.5,79.1,1.5709,2209,43.56,3717.7,822.5,71.528163,57.252642,79.674304
"2004-06-06","03.00.00",1.1,922,7,859,117,871,87,1739,728,17.6,78.6,1.5722,13689,49,9196.2,2059.2,85.009555,66.20152,86.9693
"2004-06-06","04.00.00",1,892,5.2,773,49,926,62,1660,724,17.1,81.8,1.5816,2401,27.04,4008.2,837.9,69.027767,56.099638,75.606436
"2004-06-06","05.00.00",0.5,806,2.4,615,21,1172,34,1525,543,16.6,80.2,1.5002,441,5.76,1684.2,348.6,55.096063,53.869676,60.827984
"2004-06-06","06.00.00",0.7,827,3.1,659,33,1115,46,1552,616,16.8,77.4,1.4739,1089,9.61,2554.2,554.4,60.414578,56.837408,66.057849
"2004-06-06","07.00.00",1,881,5.2,776,63,1037,62,1623,677,18.3,66.5,1.381,3969,27.04,4189.5,1152.9,70.652127,66.675186,75.358836
"2004-06-06","08.00.00",1.2,877,5.9,808,73,1011,70,1614,723,20.4,55.8,1.3196,5329,34.81,4073.4,1489.2,74.201138,73.817832,78.345729
"2004-06-06","09.00.00",0.7,784,2.8,638,51,1314,54,1412,529,21.6,45.3,1.1533,2601,7.84,2310.3,1101.6,60.848207,75.885152,62.791656
"2004-06-06","10.00.00",0.9,806,3.4,675,61,1270,61,1414,528,23.1,39.4,1.0983,3721,11.56,2403.4,1409.1,63.478603,80.529878,64.706704
"2004-06-06","11.00.00",0.8,775,3,653,52,1349,53,1365,491,25.4,31.6,1.0058,2704,9,1643.2,1320.8,59.66978,82.267504,60.5629
"2004-06-06","12.00.00",0.8,773,3.4,676,49,1331,49,1374,489,26.6,29,0.9928,2401,11.56,1421,1303.4,59.282003,82.570596,60.534204
"2004-06-06","13.00.00",0.5,734,2.3,603,40,1471,48,1303,450,25.9,28.8,0.9475,1600,5.29,1152,1036,55.011547,81.22036,55.970461
